"df [mm],""ex1 [mm]"",""ex2 [mm]"",""Phase [deg]"",""XPF1 [mm]"",""XPF2 [mm]"",""YG [mm]"",""Freq [GHz]"",""max(Average_SAR) []"""
2,3.5,3.5,0,9,12,15,2.5,4.70610181996871
2,3.5,3.5,0,9,12,15,2.6,5.3397325447868
2,3.5,3.5,0,9,12,15,2.7,6.03041281173093
2,3.5,3.5,0,9,12,15,2.8,6.78611948444015
2,3.5,3.5,0,9,12,15,2.9,7.5893486782
2,3.5,3.5,0,9,12,15,3,8.43781335363379
2,3.5,3.5,0,9,12,15,3.1,9.3276931597282
2,3.5,3.5,0,9,12,15,3.2,10.25580689458
2,3.5,3.5,0,9,12,15,3.3,11.2172545242985
2,3.5,3.5,0,9,12,15,3.4,12.206161978098
2,3.5,3.5,0,9,12,15,3.5,13.2173711234111
2,3.5,3.5,0,9,12,15,3.6,14.2424488264703
2,3.5,3.5,0,9,12,15,3.7,15.2746537938196
2,3.5,3.5,0,9,12,15,3.8,16.3057846957169
2,3.5,3.5,0,9,12,15,3.9,17.3282333793755
2,3.5,3.5,0,9,12,15,4,18.3355944098257
2,3.5,3.5,0,9,12,15,4.1,19.3210654753937
2,3.5,3.5,0,9,12,15,4.2,20.2786823052922
2,3.5,3.5,0,9,12,15,4.3,21.203350172639
2,3.5,3.5,0,9,12,15,4.4,22.090872940587
2,3.5,3.5,0,9,12,15,4.5,22.9386553305186
2,3.5,3.5,0,9,12,15,4.6,23.7447217553413
2,3.5,3.5,0,9,12,15,4.7,24.5081801047122
2,3.5,3.5,0,9,12,15,4.8,25.2290468295622
2,3.5,3.5,0,9,12,15,4.9,25.9076591485606
2,3.5,3.5,0,9,12,15,5,26.5455351655548
2,3.5,3.5,0,9,12,15,5.1,27.1448280014558
2,3.5,3.5,0,9,12,15,5.2,27.7081742576252
2,3.5,3.5,0,9,12,15,5.3,28.2385986974551
2,3.5,3.5,0,9,12,15,5.4,28.7393016003695
2,3.5,3.5,0,9,12,15,5.5,29.2141824322958
2,3.5,3.5,0,9,12,15,5.6,29.6667333534504
2,3.5,3.5,0,9,12,15,5.7,30.1002898528855
2,3.5,3.5,0,9,12,15,5.8,30.5183221900348
2,3.5,3.5,0,9,12,15,5.9,30.9239554601616
2,3.5,3.5,0,9,12,15,6,31.3198617412756
2,3.5,3.5,0,9,12,15,6.1,31.7080071390851
2,3.5,3.5,0,9,12,15,6.2,32.0906796413799
2,3.5,3.5,0,9,12,15,6.3,32.4701024087898
2,3.5,3.5,0,9,12,15,6.4,32.8479470571025
2,3.5,3.5,0,9,12,15,6.5,33.2263173229603
2,3.5,3.5,0,9,12,15,6.6,33.6071193775651
2,3.5,3.5,0,9,12,15,6.7,33.9929032990905
2,3.5,3.5,0,9,12,15,6.8,34.3858719024835
2,3.5,3.5,0,9,12,15,6.9,34.7872923935636
2,3.5,3.5,0,9,12,15,7,35.1995515035439
2,3.5,3.5,0,9,12,15,7.1,35.6250296381375
2,3.5,3.5,0,9,12,15,7.2,36.0650616968881
2,3.5,3.5,0,9,12,15,7.3,36.5215215363523
2,3.5,3.5,0,9,12,15,7.4,36.9958362761059
2,3.5,3.5,0,9,12,15,7.5,37.5016425215853
2,3.5,3.5,0,9,12,15,7.6,38.0514607125784
2,3.5,3.5,0,9,12,15,7.7,38.6218816890275
2,3.5,3.5,0,9,12,15,7.8,39.2120056941009
2,3.5,3.5,0,9,12,15,7.9,39.8199225251285
2,3.5,3.5,0,9,12,15,8,40.4429526016941
2,3.5,3.5,0,9,12,15,8.1,41.0780226039837
2,3.5,3.5,0,9,12,15,8.2,41.7216560480872
2,3.5,3.5,0,9,12,15,8.3,42.3687438603246
2,3.5,3.5,0,9,12,15,8.4,43.0129373953681
2,3.5,3.5,0,9,12,15,8.5,43.6474392756731
2,3.5,3.5,0,9,12,15,8.6,44.2650319062869
2,3.5,3.5,0,9,12,15,8.7,44.8573942904004
2,3.5,3.5,0,9,12,15,8.8,45.4162548224137
2,3.5,3.5,0,9,12,15,8.9,45.9327082205765
2,3.5,3.5,0,9,12,15,9,46.3988020965365
2,3.5,3.5,0,9,12,15,9.1,46.807776377987
2,3.5,3.5,0,9,12,15,9.2,47.1522491751599
2,3.5,3.5,0,9,12,15,9.3,47.4267339252151
2,3.5,3.5,0,9,12,15,9.4,47.6277913813009
2,3.5,3.5,0,9,12,15,9.5,47.7541616108129
2,3.5,3.5,0,9,12,15,9.6,47.8065078346314
2,3.5,3.5,0,9,12,15,9.7,47.7879671338257
2,3.5,3.5,0,9,12,15,9.8,47.7029033529976
2,3.5,3.5,0,9,12,15,9.9,47.5593172635287
2,3.5,3.5,0,9,12,15,10,47.3660068357767
2,3.5,3.5,0,9,12,15,10.1,47.133596767735
2,3.5,3.5,0,9,12,15,10.2,46.8748681461969
2,3.5,3.5,0,9,12,15,10.3,46.6003338201409
2,3.5,3.5,0,9,12,15,10.4,46.3221918227078
2,3.5,3.5,0,9,12,15,10.5,46.0504269617695
2,3.5,3.5,0,9,12,15,10.6,45.7938601296205
2,3.5,3.5,0,11,8,15,0.6,4.31937462216314
2,3.5,3.5,0,11,8,15,0.7,3.90682789266127
2,3.5,3.5,0,11,8,15,0.8,3.48089174983182
2,3.5,3.5,0,11,8,15,0.9,3.08846714998004
2,3.5,3.5,0,11,8,15,1,2.75291551881602
2,3.5,3.5,0,11,8,15,1.1,2.47470901416615
2,3.5,3.5,0,11,8,15,1.2,2.2644251949086
2,3.5,3.5,0,11,8,15,1.3,2.12351637008185
2,3.5,3.5,0,11,8,15,1.4,2.0544513923241
2,3.5,3.5,0,11,8,15,1.5,2.05858740771111
2,3.5,3.5,0,11,8,15,1.6,2.1346601845136
2,3.5,3.5,0,11,8,15,1.7,2.28201271853305
2,3.5,3.5,0,11,8,15,1.8,2.50117156829259
2,3.5,3.5,0,11,8,15,1.9,2.78777457454147
2,3.5,3.5,0,11,8,15,2,3.14376730235869
2,3.5,3.5,0,11,8,15,2.1,3.56410334527768
2,3.5,3.5,0,11,8,15,2.2,4.04656306715402
2,3.5,3.5,0,11,8,15,2.3,4.59156376211788
2,3.5,3.5,0,11,8,15,2.4,5.19427490736711
2,3.5,3.5,0,11,8,15,2.5,5.85528625793164
2,3.5,3.5,0,11,8,15,2.6,6.57069304283379
2,3.5,3.5,0,11,8,15,2.7,7.3401751722878
2,3.5,3.5,0,11,8,15,2.8,8.16148590376926
2,3.5,3.5,0,11,8,15,2.9,9.03303318135309
2,3.5,3.5,0,11,8,15,3,9.95322485156718
2,3.5,3.5,0,11,8,15,3.1,10.9191152431021
2,3.5,3.5,0,11,8,15,3.2,11.9278815381148
2,3.5,3.5,0,11,8,15,3.3,12.9765623918607
2,3.5,3.5,0,11,8,15,3.4,14.0597344666693
2,3.5,3.5,0,11,8,15,3.5,15.1743286582015
2,3.5,3.5,0,11,8,15,3.6,16.3133002157952
2,3.5,3.5,0,11,8,15,3.7,17.471268923339
2,3.5,3.5,0,11,8,15,3.8,18.6413754242469
2,3.5,3.5,0,11,8,15,3.9,19.8165281545301
2,3.5,3.5,0,11,8,15,4,20.9905367095071
2,3.5,3.5,0,11,8,15,4.1,22.1560082080416
2,3.5,3.5,0,11,8,15,4.2,23.3058200149106
2,3.5,3.5,0,11,8,15,4.3,24.4332835401283
2,3.5,3.5,0,11,8,15,4.4,25.5322411668477
2,3.5,3.5,0,11,8,15,4.5,26.5963957335548
2,3.5,3.5,0,11,8,15,4.6,27.6204421735136
2,3.5,3.5,0,11,8,15,4.7,28.600714959713
2,3.5,3.5,0,11,8,15,4.8,29.5337658378995
2,3.5,3.5,0,11,8,15,4.9,30.4167295578344
2,3.5,3.5,0,11,8,15,5,31.2484167515138
2,3.5,3.5,0,11,8,15,5.1,32.0277808435831
2,3.5,3.5,0,11,8,15,5.2,32.7560511430208
2,3.5,3.5,0,11,8,15,5.3,33.4348718085139
2,3.5,3.5,0,11,8,15,5.4,34.0667619023851
2,3.5,3.5,0,11,8,15,5.5,34.6547750876507
2,3.5,3.5,0,11,8,15,5.6,35.2028871373731
2,3.5,3.5,0,11,8,15,5.7,35.7147719602313
2,3.5,3.5,0,11,8,15,5.8,36.1942938061022
2,3.5,3.5,0,11,8,15,5.9,36.6459291093536
2,3.5,3.5,0,11,8,15,6,37.0732749900121
2,3.5,3.5,0,11,8,15,6.1,37.4802495219174
2,3.5,3.5,0,11,8,15,6.2,37.8717545077937
2,3.5,3.5,0,11,8,15,6.3,38.2517316708237
2,3.5,3.5,0,11,8,15,6.4,38.6246653453704
2,3.5,3.5,0,11,8,15,6.5,38.9953037717
2,3.5,3.5,0,11,8,15,6.6,39.3684482703307
2,3.5,3.5,0,11,8,15,6.7,39.7490717454701
2,3.5,3.5,0,11,8,15,6.8,40.142488773011
2,3.5,3.5,0,11,8,15,6.9,40.5533618305591
2,3.5,3.5,0,11,8,15,7,40.9867778609054
2,3.5,3.5,0,11,8,15,7.1,41.44699878118
2,3.5,3.5,0,11,8,15,7.2,41.9386192188547
2,3.5,3.5,0,11,8,15,7.3,42.4653673627929
2,3.5,3.5,0,11,8,15,7.4,43.0300380601748
2,3.5,3.5,0,11,8,15,7.5,43.6348086927585
2,3.5,3.5,0,11,8,15,7.6,44.2813790365172
2,3.5,3.5,0,11,8,15,7.7,44.9702226668561
2,3.5,3.5,0,11,8,15,7.8,45.7000545997706
2,3.5,3.5,0,11,8,15,7.9,46.4690180435214
2,3.5,3.5,0,11,8,15,8,47.2740656616364
2,3.5,3.5,0,11,8,15,8.1,48.1102304185819
2,3.5,3.5,0,11,8,15,8.2,48.9712983209506
2,3.5,3.5,0,11,8,15,8.3,49.8492284854741
2,3.5,3.5,0,11,8,15,8.4,50.7335429237447
2,3.5,3.5,0,11,8,15,8.5,51.6126460210801
2,3.5,3.5,0,11,8,15,8.6,52.4730427847166
2,3.5,3.5,0,11,8,15,8.7,53.301080980481
2,3.5,3.5,0,11,8,15,8.8,54.0816978239254
2,3.5,3.5,0,11,8,15,8.9,54.799234517416
2,3.5,3.5,0,11,8,15,9,55.4396272409666
2,3.5,3.5,0,11,8,15,9.1,55.9910474923333
2,3.5,3.5,0,11,8,15,9.2,56.4434174543582
2,3.5,3.5,0,11,8,15,9.3,56.78874998896
2,3.5,3.5,0,11,8,15,9.4,57.0230925665751
2,3.5,3.5,0,11,8,15,9.5,57.1476662874217
2,3.5,3.5,0,11,8,15,9.6,57.1647298723767
2,3.5,3.5,0,11,8,15,9.7,57.0818538713836
2,3.5,3.5,0,11,8,15,9.8,56.910114958185
2,3.5,3.5,0,11,8,15,9.9,56.6622880772855
2,3.5,3.5,0,11,8,15,10,56.3537156355983
2,3.5,3.5,0,11,8,15,10.1,56.0003790320309
2,3.5,3.5,0,11,8,15,10.2,55.6179361850516
2,3.5,3.5,0,11,8,15,10.3,55.2206921973194
2,3.5,3.5,0,11,8,15,10.4,54.8230374223391
2,3.5,3.5,0,11,8,15,10.5,54.4366317871649
2,3.5,3.5,0,11,8,15,10.6,54.07278413908
2,3.5,3.5,0,11,12,15,0.6,4.3454806573126
2,3.5,3.5,0,11,12,15,0.7,3.94549445969446
2,3.5,3.5,0,11,12,15,0.8,3.53022166092759
2,3.5,3.5,0,11,12,15,0.9,3.14576238204893
2,3.5,3.5,0,11,12,15,1,2.81464015812787
2,3.5,3.5,0,11,12,15,1.1,2.53761100082456
2,3.5,3.5,0,11,12,15,1.2,2.32451375152154
2,3.5,3.5,0,11,12,15,1.3,2.17658586163048
2,3.5,3.5,0,11,12,15,1.4,2.09649911838694
2,3.5,3.5,0,11,12,15,1.5,2.08496393904861
2,3.5,3.5,0,11,12,15,1.6,2.1410925300544
2,3.5,3.5,0,11,12,15,1.7,2.26391727113988
2,3.5,3.5,0,11,12,15,1.8,2.45396044315426
2,3.5,3.5,0,11,12,15,1.9,2.7072163137944
2,3.5,3.5,0,11,12,15,2,3.02548386535278
2,3.5,3.5,0,11,12,15,2.1,3.40397401541442
2,3.5,3.5,0,11,12,15,2.2,3.84075260987603
2,3.5,3.5,0,11,12,15,2.3,4.33646584521244
2,3.5,3.5,0,11,12,15,2.4,4.8865078487027
2,3.5,3.5,0,11,12,15,2.5,5.49202573440134
2,3.5,3.5,0,11,12,15,2.6,6.14958604140084
2,3.5,3.5,0,11,12,15,2.7,6.85920108356512
2,3.5,3.5,0,11,12,15,2.8,7.61936326669713
2,3.5,3.5,0,11,12,15,2.9,8.42918122369654
2,3.5,3.5,0,11,12,15,3,9.28801970733672
2,3.5,3.5,0,11,12,15,3.1,10.1938024069478
2,3.5,3.5,0,11,12,15,3.2,11.1447244832859
2,3.5,3.5,0,11,12,15,3.3,12.1391564823681
2,3.5,3.5,0,11,12,15,3.4,13.1728145053164
2,3.5,3.5,0,11,12,15,3.5,14.2438481172718
2,3.5,3.5,0,11,12,15,3.6,15.3465777711023
2,3.5,3.5,0,11,12,15,3.7,16.4767400201104
2,3.5,3.5,0,11,12,15,3.8,17.6284125807849
2,3.5,3.5,0,11,12,15,3.9,18.7952077365074
2,3.5,3.5,0,11,12,15,4,19.9716148314507
2,3.5,3.5,0,11,12,15,4.1,21.1504223070137
2,3.5,3.5,0,11,12,15,4.2,22.3247920520784
2,3.5,3.5,0,11,12,15,4.3,23.4871782161375
2,3.5,3.5,0,11,12,15,4.4,24.6305444781231
2,3.5,3.5,0,11,12,15,4.5,25.7477299726898
2,3.5,3.5,0,11,12,15,4.6,26.8325128449833
2,3.5,3.5,0,11,12,15,4.7,27.8793756966707
2,3.5,3.5,0,11,12,15,4.8,28.8834940112119
2,3.5,3.5,0,11,12,15,4.9,29.8404832915725
2,3.5,3.5,0,11,12,15,5,30.7477096134295
2,3.5,3.5,0,11,12,15,5.1,31.6026852107061
2,3.5,3.5,0,11,12,15,5.2,32.4052072963935
2,3.5,3.5,0,11,12,15,5.3,33.1552777946644
2,3.5,3.5,0,11,12,15,5.4,33.8542009431228
2,3.5,3.5,0,11,12,15,5.5,34.5047985027247
2,3.5,3.5,0,11,12,15,5.6,35.1104334252666
2,3.5,3.5,0,11,12,15,5.7,35.6740899188566
2,3.5,3.5,0,11,12,15,5.8,36.1993715160086
2,3.5,3.5,0,11,12,15,5.9,36.6902714834258
2,3.5,3.5,0,11,12,15,6,37.1502297034636
2,3.5,3.5,0,11,12,15,6.1,37.5830969530269
2,3.5,3.5,0,11,12,15,6.2,37.9930111039404
2,3.5,3.5,0,11,12,15,6.3,38.3843333833393
2,3.5,3.5,0,11,12,15,6.4,38.761531494465
2,3.5,3.5,0,11,12,15,6.5,39.1288180551543
2,3.5,3.5,0,11,12,15,6.6,39.4918235309418
2,3.5,3.5,0,11,12,15,6.7,39.854914643423
2,3.5,3.5,0,11,12,15,6.8,40.2229793950049
2,3.5,3.5,0,11,12,15,6.9,40.6010304936637
2,3.5,3.5,0,11,12,15,7,40.9938340413615
2,3.5,3.5,0,11,12,15,7.1,41.4056357711175
2,3.5,3.5,0,11,12,15,7.2,41.8410218480565
2,3.5,3.5,0,11,12,15,7.3,42.3033738344191
2,3.5,3.5,0,11,12,15,7.4,42.7955081871596
2,3.5,3.5,0,11,12,15,7.5,43.3200122644284
2,3.5,3.5,0,11,12,15,7.6,43.8788797810684
2,3.5,3.5,0,11,12,15,7.7,44.4725991507112
2,3.5,3.5,0,11,12,15,7.8,45.1012475284102
2,3.5,3.5,0,11,12,15,7.9,45.7641705016748
2,3.5,3.5,0,11,12,15,8,46.4592047980977
2,3.5,3.5,0,11,12,15,8.1,47.1832483345285
2,3.5,3.5,0,11,12,15,8.2,47.9321894885103
2,3.5,3.5,0,11,12,15,8.3,48.6998257222091
2,3.5,3.5,0,11,12,15,8.4,49.4788819336031
2,3.5,3.5,0,11,12,15,8.5,50.2604361810161
2,3.5,3.5,0,11,12,15,8.6,51.0338131347172
2,3.5,3.5,0,11,12,15,8.7,51.7875851748239
2,3.5,3.5,0,11,12,15,8.8,52.5098642998254
2,3.5,3.5,0,11,12,15,8.9,53.1867773494767
2,3.5,3.5,0,11,12,15,9,53.8059385418342
2,3.5,3.5,0,11,12,15,9.1,54.3557011886304
2,3.5,3.5,0,11,12,15,9.2,54.8259889568128
2,3.5,3.5,0,11,12,15,9.3,55.2071864421366
2,3.5,3.5,0,11,12,15,9.4,55.4922527457306
2,3.5,3.5,0,11,12,15,9.5,55.678740934598
2,3.5,3.5,0,11,12,15,9.6,55.7669529419014
2,3.5,3.5,0,11,12,15,9.7,55.7602557921424
2,3.5,3.5,0,11,12,15,9.8,55.6658221764013
2,3.5,3.5,0,11,12,15,9.9,55.4927036195365
2,3.5,3.5,0,11,12,15,10,55.2531236638713
2,3.5,3.5,0,11,12,15,10.1,54.9619109616087
2,3.5,3.5,0,11,12,15,10.2,54.6327182776693
2,3.5,3.5,0,11,12,15,10.3,54.2803539403808
2,3.5,3.5,0,11,12,15,10.4,53.9199360721305
2,3.5,3.5,0,11,12,15,10.5,53.5637639909283
2,3.5,3.5,0,11,12,15,10.6,53.2217289386813
-2,0.5,4.5,0,9,8,5,0.6,2.70546016597519
-2,0.5,4.5,0,9,8,5,0.7,2.76746730532414
-2,0.5,4.5,0,9,8,5,0.8,2.97481040663833
-2,0.5,4.5,0,9,8,5,0.9,3.37254103459995
-2,0.5,4.5,0,9,8,5,1,3.88990216480615
-2,0.5,4.5,0,9,8,5,1.1,4.44328374930515
-2,0.5,4.5,0,9,8,5,1.2,5.04195381984231
-2,0.5,4.5,0,9,8,5,1.3,5.70302184079962
-2,0.5,4.5,0,9,8,5,1.4,6.37292629183315
-2,0.5,4.5,0,9,8,5,1.5,7.0974061278129
-2,0.5,4.5,0,9,8,5,1.6,7.82739530345063
-2,0.5,4.5,0,9,8,5,1.7,8.56202675954193
-2,0.5,4.5,0,9,8,5,1.8,9.29398284975144
-2,0.5,4.5,0,9,8,5,1.9,9.99774560358499
-2,0.5,4.5,0,9,8,5,2,10.6953517371152
-2,0.5,4.5,0,9,8,5,2.1,11.3629910917169
-2,0.5,4.5,0,9,8,5,2.2,12.0001897984388
-2,0.5,4.5,0,9,8,5,2.3,12.6113178745488
-2,0.5,4.5,0,9,8,5,2.4,13.1887984977203
-2,0.5,4.5,0,9,8,5,2.5,13.7405853147742
-2,0.5,4.5,0,9,8,5,2.6,14.2628570933066
-2,0.5,4.5,0,9,8,5,2.7,14.7626668494207
-2,0.5,4.5,0,9,8,5,2.8,15.2378800064358
-2,0.5,4.5,0,9,8,5,2.9,15.6933626397542
-2,0.5,4.5,0,9,8,5,3,16.131972935444
-2,0.5,4.5,0,9,8,5,3.1,16.5526858942676
-2,0.5,4.5,0,9,8,5,3.2,16.9596202641918
-2,0.5,4.5,0,9,8,5,3.3,17.3518381748178
-2,0.5,4.5,0,9,8,5,3.4,17.7309671477465
-2,0.5,4.5,0,9,8,5,3.5,18.0987335251751
-2,0.5,4.5,0,9,8,5,3.6,18.4544121115543
-2,0.5,4.5,0,9,8,5,3.7,18.8009044099431
-2,0.5,4.5,0,9,8,5,3.8,19.1382249466905
-2,0.5,4.5,0,9,8,5,3.9,19.46858207479
-2,0.5,4.5,0,9,8,5,4,19.7932153617375
-2,0.5,4.5,0,9,8,5,4.1,20.1127179312096
-2,0.5,4.5,0,9,8,5,4.2,20.428835172019
-2,0.5,4.5,0,9,8,5,4.3,20.7424937085007
-2,0.5,4.5,0,9,8,5,4.4,21.0547220134704
-2,0.5,4.5,0,9,8,5,4.5,21.3659626525655
-2,0.5,4.5,0,9,8,5,4.6,21.6771116547753
-2,0.5,4.5,0,9,8,5,4.7,21.989803054188
-2,0.5,4.5,0,9,8,5,4.8,22.3048521022769
-2,0.5,4.5,0,9,8,5,4.9,22.6223621636463
-2,0.5,4.5,0,9,8,5,5,22.9431502659052
-2,0.5,4.5,0,9,8,5,5.1,23.2676275429881
-2,0.5,4.5,0,9,8,5,5.2,23.5963124374483
-2,0.5,4.5,0,9,8,5,5.3,23.9299479585004
-2,0.5,4.5,0,9,8,5,5.4,24.2685442021866
-2,0.5,4.5,0,9,8,5,5.5,24.6124830295491
-2,0.5,4.5,0,9,8,5,5.6,24.9618560471262
-2,0.5,4.5,0,9,8,5,5.7,25.3164519215784
-2,0.5,4.5,0,9,8,5,5.8,25.6760316207243
-2,0.5,4.5,0,9,8,5,5.9,26.0402062104416
-2,0.5,4.5,0,9,8,5,6,26.4081586246567
-2,0.5,4.5,0,9,8,5,6.1,26.7792571466158
-2,0.5,4.5,0,9,8,5,6.2,27.1520424401388
-2,0.5,4.5,0,9,8,5,6.3,27.5250936675525
-2,0.5,4.5,0,9,8,5,6.4,27.8970305842851
-2,0.5,4.5,0,9,8,5,6.5,28.2666314385017
-2,0.5,4.5,0,9,8,5,6.6,28.6321365581284
-2,0.5,4.5,0,9,8,5,6.7,28.9915912846657
-2,0.5,4.5,0,9,8,5,6.8,29.3431656002043
-2,0.5,4.5,0,9,8,5,6.9,29.6849252138836
-2,0.5,4.5,0,9,8,5,7,30.0148745669287
-2,0.5,4.5,0,9,8,5,7.1,30.3304574312118
-2,0.5,4.5,0,9,8,5,7.2,30.6298749618914
-2,0.5,4.5,0,9,8,5,7.3,30.9114118340606
-2,0.5,4.5,0,9,8,5,7.4,31.1730566616095
-2,0.5,4.5,0,9,8,5,7.5,31.4136831893508
-2,0.5,4.5,0,9,8,5,7.6,31.6322848413956
-2,0.5,4.5,0,9,8,5,7.7,31.8280193382581
-2,0.5,4.5,0,9,8,5,7.8,32.0006031609829
-2,0.5,4.5,0,9,8,5,7.9,32.1498880932041
-2,0.5,4.5,0,9,8,5,8,32.2761239276824
-2,0.5,4.5,0,9,8,5,8.1,32.3801518961934
-2,0.5,4.5,0,9,8,5,8.2,32.4631625938801
-2,0.5,4.5,0,9,8,5,8.3,32.5263267534875
-2,0.5,4.5,0,9,8,5,8.4,32.5720808266425
-2,0.5,4.5,0,9,8,5,8.5,32.6026527237719
-2,0.5,4.5,0,9,8,5,8.6,32.61971648788
-2,0.5,4.5,0,9,8,5,8.7,32.6256210632457
-2,0.5,4.5,0,9,8,5,8.8,32.6229293339939
-2,0.5,4.5,0,9,8,5,8.9,32.614335149108
-2,0.5,4.5,0,9,8,5,9,32.6022212699214
-2,0.5,4.5,0,9,8,5,9.1,32.5884747367045
-2,0.5,4.5,0,9,8,5,9.2,32.5752644301998
-2,0.5,4.5,0,9,8,5,9.3,32.564544863129
-2,0.5,4.5,0,9,8,5,9.4,32.5576619620505
-2,0.5,4.5,0,9,8,5,9.5,32.5563660061486
-2,0.5,4.5,0,9,8,5,9.6,32.5618929151781
-2,0.5,4.5,0,9,8,5,9.7,32.5755914377868
-2,0.5,4.5,0,9,8,5,9.8,32.5986894728713
-2,0.5,4.5,0,9,8,5,9.9,32.6320073266184
-2,0.5,4.5,0,9,8,5,10,32.6768960727686
-2,0.5,4.5,0,9,8,5,10.1,32.7344995950143
-2,0.5,4.5,0,9,8,5,10.2,32.8058295257757
-2,0.5,4.5,0,9,8,5,10.3,32.8918677962539
-2,0.5,4.5,0,9,8,5,10.4,32.9927997372867
-2,0.5,4.5,0,9,8,5,10.5,33.1093530555363
-2,0.5,4.5,0,9,8,5,10.6,33.2423063802956
2,0.5,4.5,0,9,8,5,0.6,2.44547092249415
2,0.5,4.5,0,9,8,5,0.7,2.56568273460122
2,0.5,4.5,0,9,8,5,0.8,2.77147362202686
2,0.5,4.5,0,9,8,5,0.9,3.07525022759039
2,0.5,4.5,0,9,8,5,1,3.49267842836543
2,0.5,4.5,0,9,8,5,1.1,3.93480544289332
2,0.5,4.5,0,9,8,5,1.2,4.42278526120727
2,0.5,4.5,0,9,8,5,1.3,4.96852872015573
2,0.5,4.5,0,9,8,5,1.4,5.52433668040712
2,0.5,4.5,0,9,8,5,1.5,6.13731880750822
2,0.5,4.5,0,9,8,5,1.6,6.76464183499483
2,0.5,4.5,0,9,8,5,1.7,7.40578229048856
2,0.5,4.5,0,9,8,5,1.8,8.06015500994748
2,0.5,4.5,0,9,8,5,1.9,8.69970487560579
2,0.5,4.5,0,9,8,5,2,9.34898169173422
2,0.5,4.5,0,9,8,5,2.1,9.98387375421906
2,0.5,4.5,0,9,8,5,2.2,10.6000240626681
2,0.5,4.5,0,9,8,5,2.3,11.2051668448518
2,0.5,4.5,0,9,8,5,2.4,11.7863577309075
2,0.5,4.5,0,9,8,5,2.5,12.3533156945115
2,0.5,4.5,0,9,8,5,2.6,12.8977165715776
2,0.5,4.5,0,9,8,5,2.7,13.4266639882397
2,0.5,4.5,0,9,8,5,2.8,13.9353875181753
2,0.5,4.5,0,9,8,5,2.9,14.4280479130316
2,0.5,4.5,0,9,8,5,3,14.9065657478841
2,0.5,4.5,0,9,8,5,3.1,15.3688565520427
2,0.5,4.5,0,9,8,5,3.2,15.8173815956845
2,0.5,4.5,0,9,8,5,3.3,16.251707216369
2,0.5,4.5,0,9,8,5,3.4,16.6704908932369
2,0.5,4.5,0,9,8,5,3.5,17.0756963580051
2,0.5,4.5,0,9,8,5,3.6,17.463873670601
2,0.5,4.5,0,9,8,5,3.7,17.8371641661433
2,0.5,4.5,0,9,8,5,3.8,18.1942518541291
2,0.5,4.5,0,9,8,5,3.9,18.5352453655684
2,0.5,4.5,0,9,8,5,4,18.8608818905754
2,0.5,4.5,0,9,8,5,4.1,19.1706159505343
2,0.5,4.5,0,9,8,5,4.2,19.4648277874568
2,0.5,4.5,0,9,8,5,4.3,19.743390689688
2,0.5,4.5,0,9,8,5,4.4,20.0061484335819
2,0.5,4.5,0,9,8,5,4.5,20.2531600048494
2,0.5,4.5,0,9,8,5,4.6,20.4842868849971
2,0.5,4.5,0,9,8,5,4.7,20.7002410143405
2,0.5,4.5,0,9,8,5,4.8,20.9016122859368
2,0.5,4.5,0,9,8,5,4.9,21.0887266597466
2,0.5,4.5,0,9,8,5,5,21.2621113298653
2,0.5,4.5,0,9,8,5,5.1,21.4222089991688
2,0.5,4.5,0,9,8,5,5.2,21.5696821801044
2,0.5,4.5,0,9,8,5,5.3,21.7053722358533
2,0.5,4.5,0,9,8,5,5.4,21.8302093968354
2,0.5,4.5,0,9,8,5,5.5,21.9453355666904
2,0.5,4.5,0,9,8,5,5.6,22.0513681012182
2,0.5,4.5,0,9,8,5,5.7,22.1495536788425
2,0.5,4.5,0,9,8,5,5.8,22.2405394511013
2,0.5,4.5,0,9,8,5,5.9,22.3251090750835
2,0.5,4.5,0,9,8,5,6,22.4037097564858
2,0.5,4.5,0,9,8,5,6.1,22.4764179404871
2,0.5,4.5,0,9,8,5,6.2,22.5442482008657
2,0.5,4.5,0,9,8,5,6.3,22.6075988695795
2,0.5,4.5,0,9,8,5,6.4,22.6669485624026
2,0.5,4.5,0,9,8,5,6.5,22.7233005434883
2,0.5,4.5,0,9,8,5,6.6,22.7773438667914
2,0.5,4.5,0,9,8,5,6.7,22.8299467470476
2,0.5,4.5,0,9,8,5,6.8,22.8817880515295
2,0.5,4.5,0,9,8,5,6.9,22.9338969574094
2,0.5,4.5,0,9,8,5,7,22.9873522453948
2,0.5,4.5,0,9,8,5,7.1,23.0429989433771
2,0.5,4.5,0,9,8,5,7.2,23.1015620925994
2,0.5,4.5,0,9,8,5,7.3,23.1637173073822
2,0.5,4.5,0,9,8,5,7.4,23.229947604661
2,0.5,4.5,0,9,8,5,7.5,23.300988445785
2,0.5,4.5,0,9,8,5,7.6,23.3775686382922
2,0.5,4.5,0,9,8,5,7.7,23.4595812523473
2,0.5,4.5,0,9,8,5,7.8,23.5474090353983
2,0.5,4.5,0,9,8,5,7.9,23.6414714747638
2,0.5,4.5,0,9,8,5,8,23.7414884111976
2,0.5,4.5,0,9,8,5,8.1,23.8480296295954
2,0.5,4.5,0,9,8,5,8.2,23.9610452103759
2,0.5,4.5,0,9,8,5,8.3,24.0807946450999
2,0.5,4.5,0,9,8,5,8.4,24.2074137790318
